screen,candidate,construction_file,construction_line,construction_expr,resolution_kind,auto_class,auto_components,candidate_class,components,component_levels,null_scheme,null_permutes_or_clusters_at,composite_verdict,verdict_reason,evidence,classification_source
E0_I0016_efficiency_predictors,A10_opp_defrtg,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,98,"100.0 * safe_div(PS[""opp_pts""], PS[""opp_poss""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""opp_pts"", ""opp_poss""]",ATOMIC,"[""opp_pts"", ""opp_poss""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,A11_opp_fastbreak_allowed,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,99,"safe_div(PS[""opp_points_fast_break""], mt[""_tm_prior_games""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""opp_points_fast_break"", ""_tm_prior_games""]",ATOMIC,"[""opp_points_fast_break"", ""_tm_prior_games""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,A12_opp_2ndchance_allowed,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,100,"safe_div(PS[""opp_points_second_chance""], mt[""_tm_prior_games""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""opp_points_second_chance"", ""_tm_prior_games""]",ATOMIC,"[""opp_points_second_chance"", ""_tm_prior_games""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,B01_pl_ftrate,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,141,"safe_div(QS[""fta""], QS[""fga""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""fta"", ""fga""]",ATOMIC,"[""fta"", ""fga""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,B02_pl_ftpct,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,142,"safe_div(QS[""ftm""], QS[""fta""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""ftm"", ""fta""]",ATOMIC,"[""ftm"", ""fta""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,B03_pl_fouls_drawn_per36,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,143,"36.0 * safe_div(QS[""fouls_drawn""], QS[""minutes""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""fouls_drawn"", ""minutes""]",ATOMIC,"[""fouls_drawn"", ""minutes""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,B04_matchup_ftrate,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,244,"pl[""B01_pl_ftrate""] * pl[""A07_opp_ftrate_allowed""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""B01_pl_ftrate"", ""A07_opp_ftrate_allowed""]",COMPOSITE_PRODUCT,"[""B01_pl_ftrate"", ""A07_opp_ftrate_allowed""]","{""B01_pl_ftrate"": {""between_opp_team_season"": 0.007934326217034965, ""between_player_season"": 0.6818329809613263}, ""A07_opp_ftrate_allowed"": {""between_opp_team_season"": 0.7997649620539754, ""between_player_season"": 0.04446934940819533}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,B05_matchup_fouldraw,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,245,"pl[""B03_pl_fouls_drawn_per36""] * pl[""A08_opp_pf""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""B03_pl_fouls_drawn_per36"", ""A08_opp_pf""]",COMPOSITE_PRODUCT,"[""B03_pl_fouls_drawn_per36"", ""A08_opp_pf""]","{""B03_pl_fouls_drawn_per36"": {""between_opp_team_season"": 0.003784686713248357, ""between_player_season"": 0.8955111172251068}, ""A08_opp_pf"": {""between_opp_team_season"": 0.8122730223774802, ""between_player_season"": 0.051946025849747765}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,B06_pl_ftpts_per36,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,144,"36.0 * safe_div(QS[""ftm""], QS[""minutes""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""ftm"", ""minutes""]",ATOMIC,"[""ftm"", ""minutes""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C01_tm_usage_hhi,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,213,c01,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C02_tm_ast_per_game,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,103,"safe_div(PS[""ast""], mt[""_tm_prior_games""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""ast"", ""_tm_prior_games""]",ATOMIC,"[""ast"", ""_tm_prior_games""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C03_tm_ast_rate,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,104,"safe_div(PS[""ast""], PS[""fgm""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""ast"", ""fgm""]",ATOMIC,"[""ast"", ""fgm""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C04_teammate_usg_present,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,214,c04,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C05_top_usg_teammate_out,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,215,c05,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C06_top_usg_teammate_out_lastgame,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,223,"tgl.groupby([""season"", ""team_id""], sort=False)[""_c05_team""].shift(1)",SUBSCRIPT_ASSIGN,ATOMIC,"[""_c05_team""]",ATOMIC,"[""_c05_team""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C07_pl_usage_rank,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,216,c07,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,C08_vacated_usg,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,217,c08,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,D01_tm_poss_per40,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,105,"200.0 * safe_div(PS[""poss""], PS[""minutes""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""poss"", ""minutes""]",ATOMIC,"[""poss"", ""minutes""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,D02_opp_poss_per40,experiments\exploration\E0_I0016_efficiency_predictors\ep_base.py,179,,MENTION,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,D03_pace_sum,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,241,"pl[""D01_tm_poss_per40""] + pl[""D02_opp_poss_per40""]",SUBSCRIPT_ASSIGN,COMPOSITE_SUM,"[""D01_tm_poss_per40"", ""D02_opp_poss_per40""]",COMPOSITE_SUM,"[""D01_tm_poss_per40"", ""D02_opp_poss_per40""]","{""D01_tm_poss_per40"": {""between_opp_team_season"": 0.04261338122725326, ""between_player_season"": 0.7711711072650824}, ""D02_opp_poss_per40"": {""between_opp_team_season"": 0.7129086653895828, ""between_player_season"": 0.05665919129445786}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,D04_pl_fastbreak_share,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,145,"safe_div(QS[""points_fast_break""], QS[""pts""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""points_fast_break"", ""pts""]",ATOMIC,"[""points_fast_break"", ""pts""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,D05_transition_x_pace,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,246,"pl[""D04_pl_fastbreak_share""] * pl[""D03_pace_sum""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""D04_pl_fastbreak_share"", ""D03_pace_sum""]",COMPOSITE_PRODUCT,"[""D04_pl_fastbreak_share"", ""D03_pace_sum""]","{""D04_pl_fastbreak_share"": {""between_opp_team_season"": 0.018055063974682494, ""between_player_season"": 0.7484732709508125}, ""D03_pace_sum"": {""between_opp_team_season"": 0.32039560379172594, ""between_player_season"": 0.3401591719951046}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,D06_tm_fastbreak_pts,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,106,"safe_div(PS[""points_fast_break""], mt[""_tm_prior_games""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""points_fast_break"", ""_tm_prior_games""]",ATOMIC,"[""points_fast_break"", ""_tm_prior_games""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,E01_pl_fg3a_share,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,146,"safe_div(QS[""fg3a""], QS[""fga""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""fg3a"", ""fga""]",ATOMIC,"[""fg3a"", ""fga""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,E02_pl_paintpts_share,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,147,"safe_div(QS[""points_paint""], QS[""pts""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""points_paint"", ""pts""]",ATOMIC,"[""points_paint"", ""pts""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,E03_pl_blocked_rate,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,148,"safe_div(QS[""blocks_against""], QS[""fga""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""blocks_against"", ""fga""]",ATOMIC,"[""blocks_against"", ""fga""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,E04_3pt_vs_opp_perim,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,247,"pl[""E01_pl_fg3a_share""] * pl[""A05_opp_fg3pct_allowed""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""E01_pl_fg3a_share"", ""A05_opp_fg3pct_allowed""]",COMPOSITE_PRODUCT,"[""E01_pl_fg3a_share"", ""A05_opp_fg3pct_allowed""]","{""E01_pl_fg3a_share"": {""between_opp_team_season"": 0.0038590324472831785, ""between_player_season"": 0.9608734710130817}, ""A05_opp_fg3pct_allowed"": {""between_opp_team_season"": 0.6886485338863173, ""between_player_season"": 0.04688555888552461}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,E05_paint_vs_opp_rim,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,248,"pl[""E02_pl_paintpts_share""] * pl[""A04_opp_blk""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""E02_pl_paintpts_share"", ""A04_opp_blk""]",COMPOSITE_PRODUCT,"[""E02_pl_paintpts_share"", ""A04_opp_blk""]","{""E02_pl_paintpts_share"": {""between_opp_team_season"": 0.0038720375766246886, ""between_player_season"": 0.9022619024768992}, ""A04_opp_blk"": {""between_opp_team_season"": 0.7201266475172944, ""between_player_season"": 0.05161140824993534}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,E06_pl_efg_prior,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,149,"safe_div(QS[""fgm""] + 0.5 * QS[""fg3m""], QS[""fga""])",SUBSCRIPT_ASSIGN,COMPOSITE_SUM,"[""fga"", ""fgm"", ""fg3m""]",COMPOSITE_SUM,"[""fga"", ""fgm"", ""fg3m""]","{""fga"": {""between_opp_team_season"": 0.0032525003138049492, ""between_player_season"": 0.6466186349090078}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,E07_pl_2ndchance_share,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,150,"safe_div(QS[""points_second_chance""], QS[""pts""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""points_second_chance"", ""pts""]",ATOMIC,"[""points_second_chance"", ""pts""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,F01_b2b_x_fg3a_share,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,249,"pl[""_tm_b2b""] * pl[""E01_pl_fg3a_share""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""_tm_b2b"", ""E01_pl_fg3a_share""]",COMPOSITE_PRODUCT,"[""_tm_b2b"", ""E01_pl_fg3a_share""]","{""E01_pl_fg3a_share"": {""between_opp_team_season"": 0.0038590324472831785, ""between_player_season"": 0.9608734710130817}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,F02_b2b_x_ftrate,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,250,"pl[""_tm_b2b""] * pl[""B01_pl_ftrate""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""_tm_b2b"", ""B01_pl_ftrate""]",COMPOSITE_PRODUCT,"[""_tm_b2b"", ""B01_pl_ftrate""]","{""B01_pl_ftrate"": {""between_opp_team_season"": 0.007934326217034965, ""between_player_season"": 0.6818329809613263}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,F03_minutes_load_7d,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,163,load,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0016_efficiency_predictors,F04_load_x_fg3a_share,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,251,"pl[""F03_minutes_load_7d""] * pl[""E01_pl_fg3a_share""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""F03_minutes_load_7d"", ""E01_pl_fg3a_share""]",COMPOSITE_PRODUCT,"[""F03_minutes_load_7d"", ""E01_pl_fg3a_share""]","{""F03_minutes_load_7d"": {""between_opp_team_season"": 0.012773087983663521, ""between_player_season"": 0.4566466790818226}, ""E01_pl_fg3a_share"": {""between_opp_team_season"": 0.0038590324472831785, ""between_player_season"": 0.9608734710130817}}",entity swap within season at the candidate's declared ENTITY,declared entity,NOT_EXPOSED,"IMMUNE BY DESIGN: the screen decomposes every feature into an entity-season MEAN and a mean-free WITHIN component and screens each under a null valid for it, so no component is left without a valid null",ep_base.py:279-291 (decompose); measured shares in MEASURED_COMPONENT_SHARES.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0016_efficiency_predictors,G01_noise,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,255,rng.standard_normal(len(pl)),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0017_shot_quality_efficiency,D04_xefg_minus_own,experiments\exploration\E0_I0017_shot_quality_efficiency\s01_build_frame.py,336,"pl[""D01_xefg_zone""] - pl[""refB_efg""]",SUBSCRIPT_ASSIGN,COMPOSITE_DIFFERENCE,"[""D01_xefg_zone"", ""refB_efg""]",COMPOSITE_DIFFERENCE,"[""D01_xefg_zone"", ""refB_efg""]","{""D01_xefg_zone"": {""between_opp_team_season"": 0.016798445106754007, ""between_player_season"": 0.8547392720294626}, ""refB_efg"": {""between_opp_team_season"": 0.006261543210030144, ""between_player_season"": 0.6858352743062965}}",entity swap within season at the candidate's declared entity,declared entity,NOT_EXPOSED,"MEASURED: every component is dominant at the SAME level, so a single entity swap at that level is valid for all of them","MEASURED on the screen's own screen_frame.parquet; null from s02_screen.py:12-13, s05_finalise.py:179",EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0017_shot_quality_efficiency,F02_lt5ft_x_opplt5ft,experiments\exploration\E0_I0017_shot_quality_efficiency\s01_build_frame.py,338,"pl[""A02_share_lt5ft""] * pl[""E02_opp_lt5ft_conceded""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""A02_share_lt5ft"", ""E02_opp_lt5ft_conceded""]",COMPOSITE_PRODUCT,"[""A02_share_lt5ft"", ""E02_opp_lt5ft_conceded""]","{""A02_share_lt5ft"": {""between_opp_team_season"": 0.0020788695700565, ""between_player_season"": 0.94581704636297}, ""E02_opp_lt5ft_conceded"": {""between_opp_team_season"": 0.8281290614538444, ""between_player_season"": 0.035036933511001664}}",entity swap within season at the candidate's declared entity,declared entity,EXPOSED,"MEASURED STRADDLE: one component is opponent-dominant (between-opp-team-season share > 0.5) and another is player-dominant (between-player-season share > 0.5). The screen uses ONE entity swap at ONE declared entity and does not decompose, so whichever entity it picks, the other component's variation lives inside the permuting block and the null is not valid for it.","MEASURED on the screen's own screen_frame.parquet; null from s02_screen.py:12-13, s05_finalise.py:179",EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0017_shot_quality_efficiency,A02_share_lt5ft,experiments\exploration\E0_I0017_shot_quality_efficiency\s01_build_frame.py,230,"safe_div(P[""_lt5""], P[""_att""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""_lt5"", ""_att""]",ATOMIC,"[""_lt5"", ""_att""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0017_shot_quality_efficiency,A03_share_restricted,experiments\exploration\E0_I0017_shot_quality_efficiency\s01_build_frame.py,232,"safe_div(P[zc[""Restricted Area""]], P[""_att""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""_att"", ""Restricted Area""]",ATOMIC,"[""_att"", ""Restricted Area""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0017_shot_quality_efficiency,B01_dist_t5,experiments\exploration\E0_I0017_shot_quality_efficiency\s01_build_frame.py,244,"safe_div(T5[""_distsum""], T5[""_att""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""_distsum"", ""_att""]",ATOMIC,"[""_distsum"", ""_att""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0017_shot_quality_efficiency,A04_share_paint,experiments\exploration\E0_I0017_shot_quality_efficiency\s01_build_frame.py,233,"safe_div(P[zc[""Restricted Area""]] + P[zc[""In The Paint (Non-RA)""]], P[""_att""])",SUBSCRIPT_ASSIGN,COMPOSITE_SUM,"[""_att"", ""Restricted Area"", ""In The Paint (Non-RA)""]",COMPOSITE_SUM,"[""_att"", ""Restricted Area"", ""In The Paint (Non-RA)""]",{},entity swap within season at the candidate's declared entity,declared entity,UNDETERMINABLE,fewer than two components could be measured on the screen's own frame (a component is a raw box column not carried into screen_frame.parquet); the share the invariant needs is not on disk at any entity and was not invented here,"MEASURED on the screen's own screen_frame.parquet; null from s02_screen.py:12-13, s05_finalise.py:179",EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
